1 19.9164580353602 19.9164580353598 19.9164580353599 15.5352281901722 21.2348672067305
2 9.38491510579779 9.38491510579753 9.38491510579754 10.8169938678034 16.4810514885593
3 8.37346144260697 8.37346144260705 8.37346144260694 9.58466000496956 7.79653269490998
4 6.55840467704916 6.55840467704917 6.55840467704919 8.73095896292078 6.24049843690769
5 6.40768701592744 6.40768701592744 6.40768701592744 8.51974860785678 4.468514426657
6 6.02363802524321 6.02363802524327 6.02363802524329 8.35074973190821 3.8040250098339
7 5.89740927345938 5.89740927345939 5.89740927345941 7.34647107818524 3.41266574395015
8 5.86414804401977 5.86414804402004 5.86414804402005 6.71127311430779 2.81018736028429
9 5.84475552941773 5.84475552941792 5.84475552941793 5.75064671477003 2.29702515907787
10 5.17545657455373 5.17545657455375 5.17545657455376 4.97258421282479 2.11889076967871
11 4.92570321502808 4.92570321502818 4.92570321502818 4.62623451078678 1.80180210227443
12 4.43589539052736 4.43589539052736 4.4358953905274 3.45246818760464 1.49949296250218
13 4.21973872451852 4.21973872451861 4.21973872451851 1.96539067313097 1.34293488867666
14 3.22947734378403 3.22947734378389 3.2294773437839 1.52040171929878 1.27947277474467
15 1.96096896577055 1.96096896577054 1.96096896577055 1.22296577693151 1.21056607671321
16 1.66190820222743 1.6619082022274 1.66190820222741 0.598218754791667 0.98283503906602
17 0.119974434708622 0.119974434708628 0.119974434708628 0.295005891736925 0.916148123490414
