1 24.9094195563417 24.909419309433 24.9094193094329 9.66149704261317 39.0241598125303
2 8.68641107501998 8.68641098891796 8.68641098891796 7.68607261271976 7.53431955065294
3 8.19712398883256 8.19712390758048 8.19712390758049 6.78675490676148 6.18585693677099
4 6.34908121559867 6.34908115266489 6.34908115266491 6.12534781892511 5.14916510847137
5 5.13446051958067 5.13446046868653 5.13446046868655 5.25562886036413 3.85888203478028
6 3.93253838252474 3.93253834354438 3.93253834354436 4.72876673558934 3.41245421248311
7 3.25212323654137 3.25212320430546 3.25212320430546 4.54439488118191 3.35223692648373
8 3.10520374178034 3.10520371100073 3.10520371100073 4.50133658085029 2.82543407655282
9 2.9523202239598 2.95232019469561 2.95232019469561 4.23978414496331 2.42857055848587
10 2.86404082536267 2.86404079697354 2.86404079697353 3.73032210337841 2.2611390286681
11 2.76858331632089 2.76858328887796 2.76858328887795 3.47416955370705 2.0328056517626
12 2.63171343337826 2.63171340729202 2.63171340729202 3.27259746554962 1.72916581407099
13 2.4687135457175 2.46871352124696 2.46871352124696 3.06973732268317 1.51390000448761
14 2.25174557134127 2.25174554902136 2.25174554902137 3.05345632712206 1.32739084827046
15 2.14976127614055 2.14976125483154 2.14976125483154 2.8871081535823 1.25576314035032
16 2.00663077945954 2.00663075956928 2.00663075956928 2.71757838773668 1.10392138392582
17 1.7965453314814 1.79654531367357 1.79654531367356 2.25692858909583 1.06918795347903
18 1.73117483337721 1.73117481621734 1.73117481621734 2.18105270341955 0.988231881439897
19 1.61882456304819 1.61882454700197 1.61882454700197 2.03445681053929 0.930147377350848
20 1.42860482548054 1.42860481131982 1.42860481131983 1.83166947052051 0.874460904307915
21 1.37320095477683 1.3732009411653 1.37320094116531 1.76022849061243 0.780506171523334
22 1.28575868093705 1.28575866819226 1.28575866819226 1.64254838401767 0.723987952907428
23 1.15876341924302 1.15876340775705 1.15876340775705 1.53278957569042 0.59099816310772
24 1.05202083588474 1.05202082545684 1.05202082545684 1.44891808978332 0.561265726343575
25 1.00323642317391 1.00323641322956 1.00323641322956 1.35020824767175 0.512479216822929
26 0.864302478723376 0.864302470156181 0.864302470156183 1.33976990443636 0.46471494470291
27 0.769275654650758 0.769275647025492 0.769275647025486 1.27312409839163 0.424695384856093
28 0.745725152732371 0.745725145340541 0.745725145340542 1.23207017407608 0.416871566805972
29 0.616816096282886 0.616816090168847 0.616816090168849 1.17279735587667 0.393234953800878
30 0.385285244268028 0.385285240448986 0.385285240448987 0.93251156633789 0.362035370364819
31 0.241829987149047 0.241829984751973 0.241829984751973 0.897973115263928 0.327081836578248
32 0.210534310286948 0.210534308200079 0.210534308200078 0.746345098255981 0.296177088848154
33 0.0582305206032288 0.0582305200260304 0.0582305200260306 0.629351929337741 0.28019015410032
34 nan 9.91226500877643e-07 9.91226500877592e-07 0.00270349894513047 0.277957946422424
